task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud
ab511323-a6a5-45c1-84f9-0215dbce7879,2026-04-15T23:58:41,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,5.27206182199734,3.24760538024797e-05,6.1598843255913864e-06,9.619074726345975,21.181201511271112,20.0,1.5426920462238247e-05,3.775641909398164e-05,3.206683448887717e-05,8.525017404509706e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
b45d9858-0f0d-4932-8b99-e1ac70594510,2026-04-15T23:58:47,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,4.598074165005528,2.8561153091822666e-05,6.211304802656048e-06,9.617949795017145,21.197173983909508,20.0,1.3543806865012957e-05,3.3245582152008346e-05,2.81841064333599e-05,7.497349545038112e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
a2bf4aa0-440b-4940-bd1d-435de8826401,2026-04-15T23:58:53,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,4.946385754003131,3.0599002415713865e-05,6.189921718872425e-06,9.617057240323517,21.228152801161873,20.0,1.4497500759275389e-05,3.5659750750011154e-05,3.016563184998327e-05,8.032288335926981e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
ce31def1-b10f-436e-b7b7-2c0a348c90be,2026-04-15T23:58:59,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,5.40682415500487,3.333296931346799e-05,6.164917915452027e-06,9.617378368986124,21.272430587910275,20.0,1.578884062271798e-05,3.889280889202151e-05,3.281794180555963e-05,8.749959132029915e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
b479fdea-17c0-4618-afb6-cfdc69fe0dde,2026-04-15T23:59:05,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,5.388441907001834,3.328647350203358e-05,6.177311309560621e-06,9.617604530413717,21.31626779342535,20.0,1.5737765012441648e-05,3.892503114000245e-05,3.271474290001303e-05,8.737753905245721e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
4ef04344-b351-4c7f-a69b-c4ff1f18db2b,2026-04-15T23:59:11,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,4.759582783000951,2.918885300863083e-05,6.138336501287812e-06,9.616897235862858,21.29993412931292,20.0,1.3965716163366544e-05,3.3597526878009765e-05,2.905797498889217e-05,7.662121803026856e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
dacdf4fe-653f-4a40-9fa1-13fb0fa71b37,2026-04-15T23:59:17,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,4.476285196004028,2.7962106814700505e-05,6.253719581813031e-06,9.616297896040336,21.31139519848732,20.0,1.3228664420984867e-05,3.264780389600208e-05,2.7524520827783912e-05,7.340098914477102e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
a765f907-8070-41bf-9cd5-daa2ce983842,2026-04-15T23:59:23,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,5.629860870001721,3.5318758558892786e-05,6.27342730587777e-06,9.616720423314286,21.402353019665416,20.0,1.6387558341530973e-05,4.227058937200656e-05,3.405417295556008e-05,9.271232066909761e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
ec76fc7c-3a8e-430a-b06a-733890171c22,2026-04-15T23:59:29,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,4.271308540002792,2.6684051699534536e-05,6.247271459492718e-06,9.616186203847219,21.38300815395787,20.0,1.2732460836809196e-05,3.080724686799208e-05,2.6506365794436225e-05,7.004607349923755e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
a708432c-b2ec-4933-b580-45744d98371e,2026-04-15T23:59:35,quanteda_bench_carbon,6b610e1e-5f79-4dee-af0b-19c07b740b63,5.5962001090010745,3.416154878723267e-05,6.104354944279018e-06,9.61614894492343,21.39213263277754,20.0,1.628365222043881e-05,3.952253161804142e-05,3.3868442194418284e-05,8.967462603289857e-05,0.0,Germany,DEU,bavaria,,,Linux-6.8.0-107-generic-x86_64-with-glibc2.35,3.12.12,3.2.6,24,13th Gen Intel(R) Core(TM) i7-13700K,1,1 x NVIDIA GeForce RTX 3090 Ti,11.5658,48.1336,62.58024215698242,machine,0.0,0.0,0.0,0.0,N
